628,629,627,702,628,627,702,628,628,702,630,627,627,702,702,629,629,629,630,702,629,629,702,629,629,629,627,630,628,629
628,627,702,702,629,702,628,628,702,702,629,702,629,630,628,628,702,630,627,702,628,627,628,630,629,628,702,627,628,629
627,627,627,702,630,629,702,628,630,627,627,702,702,702,702,627,702,628,702,627,629,628,627,628,629,627,628,629,628,628
629,629,628,630,627,628,702,630,628,702,630,630,627,702,629,627,702,702,629,629,630,702,630,629,628,702,630,630,629,630
628,702,629,630,630,629,702,702,627,629,628,627,627,630,702,702,630,702,629,627,702,630,628,628,630,627,627,629,627,628
628,628,628,629,630,630,630,627,702,702,629,702,629,629,702,629,702,630,628,629,627,628,630,629,630,627,627,702,628,627
702,627,629,629,628,628,628,702,630,627,629,628,630,628,702,702,627,630,630,629,628,627,627,629,630,702,627,629,630,702
628,629,702,627,702,627,702,630,629,627,627,628,627,702,630,629,629,630,627,627,630,629,702,627,629,627,629,627,629,629
627,702,630,629,627,627,627,628,627,702,627,629,627,629,630,630,628,628,628,702,630,627,702,627,628,627,702,630,628,629
627,629,630,629,629,702,630,628,630,629,628,627,627,702,629,627,629,630,702,627,628,702,628,629,630,629,702,702,630,630
702,702,628,627,630,629,702,629,629,627,630,628,630,629,630,628,628,628,702,629,702,628,627,628,630,702,628,630,627,629
702,630,629,627,627,702,702,629,628,630,627,630,627,627,627,702,628,629,628,630,628,628,630,629,627,702,702,628,627,702
629,702,627,628,630,628,630,630,702,630,628,702,629,628,627,629,628,702,702,702,702,627,629,702,630,702,627,628,702,630
702,628,702,702,702,630,702,630,627,627,628,628,627,702,628,629,629,627,629,627,702,628,627,628,629,627,628,630,630,630
628,628,627,628,627,628,627,628,628,702,629,627,630,627,627,630,702,630,628,630,702,702,702,629,630,630,628,628,627,629
629,628,702,702,702,627,628,629,629,628,629,702,628,627,629,628,627,630,627,629,630,627,627,630,702,628,702,628,629,702
628,630,630,628,702,629,628,627,702,702,628,629,629,628,630,628,702,629,702,627,627,630,628,702,627,629,627,627,629,627
702,630,630,630,629,627,630,702,630,627,629,627,628,629,627,628,702,702,627,627,629,628,630,702,628,629,629,629,629,628
628,627,628,627,702,628,627,702,628,702,629,702,630,628,702,630,627,628,702,702,627,627,630,628,628,629,627,629,630,629
630,628,629,627,702,702,702,627,629,628,630,628,630,630,628,628,702,627,627,628,628,629,627,629,628,628,628,628,628,630
629,630,629,627,702,628,628,627,628,630,630,630,702,702,702,702,629,702,629,630,627,628,629,702,629,630,628,629,627,627
702,629,630,630,630,627,628,702,630,702,628,702,630,630,628,627,629,629,630,628,702,629,628,630,630,627,630,629,629,630
628,702,629,630,630,627,630,629,702,627,629,630,702,702,702,628,630,627,627,628,702,702,630,630,627,628,629,628,702,629
627,628,628,630,630,627,630,628,628,702,630,628,630,628,629,629,702,629,627,627,702,702,629,386,386,386,386,386,386,702
630,702,630,628,628,628,628,629,702,630,629,627,627,628,702,627,628,629,627,702,629,628,630,386,386,386,386,386,386,628
630,629,702,630,629,628,629,629,627,629,702,627,630,702,627,630,629,702,628,628,628,630,630,386,386,386,386,386,386,627
628,702,702,630,630,702,630,627,630,702,630,630,628,629,702,630,630,629,630,702,630,627,630,386,386,386,386,386,386,627
630,630,629,630,629,629,629,627,630,629,629,628,627,628,629,629,629,702,628,629,629,630,702,461,461,461,461,461,461,628
627,627,630,627,630,627,628,702,629,629,627,628,702,628,702,628,629,627,702,630,630,627,630,628,629,627,630,630,702,702
627,627,630,630,630,627,630,630,702,627,702,702,627,628,629,630,702,702,627,627,629,627,702,627,630,702,702,630,702,628
